id,severity_type,fault_severity,location
17814,severity_type 1,0.0,location 878
16999,severity_type 1,0.0,location 878
6720,severity_type 1,0.0,location 878
12341,severity_type 1,,location 878
8744,severity_type 1,,location 878
2101,severity_type 1,,location 878
7068,severity_type 1,,location 878
11343,severity_type 1,,location 878
9533,severity_type 1,,location 878
4512,severity_type 1,0.0,location 878
2897,severity_type 1,0.0,location 878
286,severity_type 1,,location 878
7768,severity_type 2,,location 878
8331,severity_type 1,,location 878
17237,severity_type 1,0.0,location 878
10,severity_type 1,,location 878
13743,severity_type 1,0.0,location 878
5251,severity_type 1,,location 878
8191,severity_type 2,,location 878
8267,severity_type 1,,location 878
16959,severity_type 1,,location 878
3253,severity_type 2,0.0,location 878
13930,severity_type 1,,location 878
135,severity_type 1,0.0,location 878
15481,severity_type 1,,location 878
998,severity_type 1,0.0,location 878
12591,severity_type 1,,location 878
10100,severity_type 2,,location 878
3915,severity_type 1,,location 878
5933,severity_type 1,0.0,location 878
5894,severity_type 4,0.0,location 878
4587,severity_type 1,0.0,location 879
3021,severity_type 1,,location 879
13032,severity_type 1,0.0,location 879
3528,severity_type 1,0.0,location 879
1990,severity_type 1,,location 879
6792,severity_type 1,,location 879
10026,severity_type 2,0.0,location 879
266,severity_type 2,0.0,location 879
13243,severity_type 1,,location 879
122,severity_type 1,,location 879
13057,severity_type 2,,location 879
15164,severity_type 2,,location 879
7898,severity_type 1,,location 879
17889,severity_type 1,,location 88
840,severity_type 4,1.0,location 88
16045,severity_type 2,0.0,location 88
12325,severity_type 1,1.0,location 88
8223,severity_type 1,,location 88
17450,severity_type 1,0.0,location 880
15190,severity_type 1,,location 880
4915,severity_type 1,,location 880
7062,severity_type 1,0.0,location 881
1050,severity_type 1,0.0,location 881
10287,severity_type 1,,location 881
10111,severity_type 2,,location 881
17965,severity_type 1,0.0,location 881
9931,severity_type 1,,location 881
8480,severity_type 1,0.0,location 881
9307,severity_type 1,,location 881
3326,severity_type 1,,location 881
10625,severity_type 4,0.0,location 881
4343,severity_type 1,,location 881
5192,severity_type 1,0.0,location 881
12053,severity_type 1,1.0,location 881
16476,severity_type 1,0.0,location 881
13495,severity_type 1,1.0,location 881
239,severity_type 1,1.0,location 881
1137,severity_type 1,1.0,location 881
15264,severity_type 1,1.0,location 881
218,severity_type 1,,location 881
545,severity_type 2,,location 881
5704,severity_type 1,,location 881
10447,severity_type 1,,location 881
11519,severity_type 1,,location 881
12877,severity_type 1,1.0,location 881
7129,severity_type 1,,location 881
1689,severity_type 1,,location 881
3371,severity_type 2,0.0,location 882
13023,severity_type 1,,location 882
12222,severity_type 1,,location 882
16911,severity_type 2,0.0,location 882
17476,severity_type 1,0.0,location 882
17652,severity_type 1,,location 882
6681,severity_type 1,,location 882
6631,severity_type 1,,location 882
1440,severity_type 1,,location 882
10785,severity_type 4,,location 882
14324,severity_type 1,0.0,location 883
12755,severity_type 2,,location 883
2799,severity_type 1,,location 883
10814,severity_type 2,0.0,location 883
3607,severity_type 1,1.0,location 883
10139,severity_type 1,,location 883
15938,severity_type 1,1.0,location 883
4754,severity_type 1,0.0,location 883
11292,severity_type 1,,location 883
4316,severity_type 1,,location 883
11008,severity_type 1,,location 883
8692,severity_type 1,,location 883
4027,severity_type 1,,location 883
10838,severity_type 1,2.0,location 884
2814,severity_type 1,,location 884
7729,severity_type 1,,location 884
15295,severity_type 1,,location 884
6285,severity_type 1,,location 884
5434,severity_type 1,0.0,location 884
6708,severity_type 1,,location 884
7703,severity_type 1,,location 884
15534,severity_type 1,,location 884
10628,severity_type 1,,location 884
8324,severity_type 1,,location 884
16417,severity_type 1,1.0,location 884
18322,severity_type 1,,location 884
10822,severity_type 1,2.0,location 884
12358,severity_type 2,,location 884
1878,severity_type 1,0.0,location 884
9630,severity_type 1,0.0,location 884
5824,severity_type 2,0.0,location 885
5016,severity_type 2,,location 885
17705,severity_type 2,0.0,location 885
9518,severity_type 2,,location 885
2614,severity_type 1,0.0,location 885
13310,severity_type 1,,location 885
15955,severity_type 1,0.0,location 885
7598,severity_type 2,,location 885
1237,severity_type 1,,location 885
17085,severity_type 1,,location 885
8727,severity_type 2,0.0,location 885
4294,severity_type 1,,location 885
7002,severity_type 2,,location 885
12768,severity_type 1,,location 885
16474,severity_type 1,,location 885
3557,severity_type 2,,location 885
584,severity_type 1,,location 885
11256,severity_type 1,,location 885
15199,severity_type 1,0.0,location 885
13459,severity_type 2,,location 885
3656,severity_type 1,,location 885
11124,severity_type 2,0.0,location 885
10069,severity_type 1,1.0,location 885
11421,severity_type 1,1.0,location 885
12390,severity_type 1,0.0,location 885
2844,severity_type 2,,location 885
15437,severity_type 2,,location 885
4236,severity_type 2,0.0,location 885
10960,severity_type 1,1.0,location 885
13777,severity_type 2,,location 885
16423,severity_type 1,1.0,location 885
4052,severity_type 2,2.0,location 885
11046,severity_type 1,,location 885
9968,severity_type 2,,location 885
17067,severity_type 1,0.0,location 885
2308,severity_type 2,2.0,location 885
11192,severity_type 1,1.0,location 885
15993,severity_type 1,0.0,location 885
11673,severity_type 1,,location 885
11611,severity_type 1,,location 885
12545,severity_type 2,,location 885
3876,severity_type 2,,location 885
16930,severity_type 2,,location 885
7812,severity_type 2,,location 885
7642,severity_type 2,,location 885
7999,severity_type 2,0.0,location 885
10227,severity_type 2,,location 885
16563,severity_type 2,0.0,location 885
616,severity_type 1,1.0,location 885
10504,severity_type 2,,location 885
9460,severity_type 1,0.0,location 885
10828,severity_type 2,,location 885
7400,severity_type 1,0.0,location 886
16905,severity_type 1,,location 886
14415,severity_type 1,,location 886
3585,severity_type 1,,location 886
11788,severity_type 1,0.0,location 886
7316,severity_type 2,0.0,location 886
9938,severity_type 1,,location 886
13636,severity_type 1,,location 886
8832,severity_type 1,1.0,location 886
6105,severity_type 1,,location 886
6306,severity_type 2,,location 886
16233,severity_type 1,,location 886
12628,severity_type 1,,location 886
11015,severity_type 1,,location 887
5830,severity_type 1,,location 887
10502,severity_type 1,,location 887
12254,severity_type 1,,location 887
15306,severity_type 1,0.0,location 887
15780,severity_type 1,0.0,location 887
3632,severity_type 1,,location 887
10699,severity_type 1,,location 887
11729,severity_type 4,0.0,location 887
4452,severity_type 1,0.0,location 888
4501,severity_type 1,0.0,location 888
14541,severity_type 1,,location 889
964,severity_type 1,,location 889
881,severity_type 2,0.0,location 889
5347,severity_type 1,0.0,location 889
7337,severity_type 1,0.0,location 889
8453,severity_type 1,,location 889
15895,severity_type 1,0.0,location 889
7483,severity_type 1,0.0,location 889
28,severity_type 2,0.0,location 889
7789,severity_type 1,1.0,location 889
17226,severity_type 1,,location 889
7382,severity_type 2,,location 89
10991,severity_type 2,,location 89
1404,severity_type 1,,location 89
573,severity_type 2,,location 89
6592,severity_type 2,0.0,location 89
13285,severity_type 2,,location 89
8594,severity_type 2,1.0,location 89
1185,severity_type 4,,location 89
10774,severity_type 2,1.0,location 89
15398,severity_type 2,,location 89
15891,severity_type 2,,location 89
9619,severity_type 2,,location 89
598,severity_type 2,,location 89
10663,severity_type 2,0.0,location 89
10753,severity_type 2,,location 89
14263,severity_type 2,,location 89
8970,severity_type 2,1.0,location 89
11445,severity_type 4,,location 89
16536,severity_type 4,,location 89
13220,severity_type 2,1.0,location 89
13441,severity_type 2,,location 89
580,severity_type 2,1.0,location 89
11491,severity_type 2,,location 89
7524,severity_type 2,,location 89
17922,severity_type 1,0.0,location 890
6065,severity_type 1,0.0,location 890
6854,severity_type 1,0.0,location 890
1595,severity_type 1,0.0,location 890
2583,severity_type 1,,location 890
695,severity_type 1,,location 890
3427,severity_type 1,,location 890
13409,severity_type 2,,location 890
11025,severity_type 2,0.0,location 890
4450,severity_type 2,0.0,location 890
13157,severity_type 2,,location 890
9586,severity_type 4,0.0,location 890
7902,severity_type 2,0.0,location 891
16884,severity_type 1,,location 891
1226,severity_type 1,0.0,location 891
13152,severity_type 2,,location 891
9797,severity_type 1,0.0,location 891
3250,severity_type 1,,location 891
11901,severity_type 1,,location 891
2950,severity_type 1,,location 891
17016,severity_type 2,0.0,location 891
15123,severity_type 2,,location 891
7300,severity_type 1,,location 891
14729,severity_type 1,,location 891
8229,severity_type 1,0.0,location 891
540,severity_type 1,,location 891
13533,severity_type 1,0.0,location 891
11233,severity_type 1,,location 891
9856,severity_type 1,,location 891
7040,severity_type 1,0.0,location 891
7282,severity_type 1,,location 891
1451,severity_type 1,0.0,location 891
5968,severity_type 1,,location 891
5797,severity_type 2,,location 891
15382,severity_type 1,,location 891
15275,severity_type 2,,location 891
4479,severity_type 1,,location 891
7696,severity_type 1,,location 891
3307,severity_type 2,,location 891
10885,severity_type 2,,location 891
6046,severity_type 1,,location 891
1423,severity_type 2,0.0,location 891
8433,severity_type 2,0.0,location 891
2363,severity_type 1,0.0,location 891
4551,severity_type 1,,location 891
4357,severity_type 1,0.0,location 891
15346,severity_type 1,0.0,location 891
18551,severity_type 1,,location 891
17001,severity_type 1,,location 891
5535,severity_type 1,,location 891
16010,severity_type 1,0.0,location 891
13986,severity_type 1,0.0,location 891
3018,severity_type 1,0.0,location 891
9403,severity_type 1,,location 891
16197,severity_type 1,0.0,location 891
15012,severity_type 1,,location 891
4432,severity_type 1,,location 891
4671,severity_type 1,,location 891
5564,severity_type 1,0.0,location 891
6637,severity_type 1,,location 891
9706,severity_type 1,,location 891
16762,severity_type 2,,location 891
2095,severity_type 1,,location 891
764,severity_type 2,,location 891
12413,severity_type 1,,location 891
14220,severity_type 1,,location 891
10483,severity_type 1,,location 891
17779,severity_type 1,0.0,location 891
9324,severity_type 1,0.0,location 891
1098,severity_type 1,0.0,location 891
1876,severity_type 2,0.0,location 891
12954,severity_type 1,,location 891
1152,severity_type 1,0.0,location 891
100,severity_type 1,,location 891
18289,severity_type 1,,location 891
15504,severity_type 1,,location 891
346,severity_type 1,,location 891
14412,severity_type 1,,location 891
13975,severity_type 1,,location 891
8255,severity_type 2,,location 891
14228,severity_type 1,,location 891
6056,severity_type 2,,location 891
15129,severity_type 1,,location 891
4683,severity_type 1,,location 891
5026,severity_type 1,,location 891
10500,severity_type 1,0.0,location 891
2430,severity_type 2,,location 891
4876,severity_type 2,0.0,location 891
15501,severity_type 2,,location 891
6250,severity_type 1,,location 891
11789,severity_type 1,,location 891
17944,severity_type 2,0.0,location 891
269,severity_type 2,0.0,location 891
6128,severity_type 1,0.0,location 891
10173,severity_type 1,0.0,location 891
4506,severity_type 1,,location 891
2758,severity_type 4,,location 891
13550,severity_type 4,,location 891
17842,severity_type 4,0.0,location 891
18546,severity_type 1,,location 892
14022,severity_type 2,,location 892
11355,severity_type 1,0.0,location 892
15683,severity_type 1,,location 892
17566,severity_type 1,0.0,location 892
1969,severity_type 1,,location 892
4458,severity_type 1,,location 892
11148,severity_type 1,,location 892
2571,severity_type 1,0.0,location 892
17831,severity_type 1,,location 892
7547,severity_type 1,0.0,location 892
8353,severity_type 1,,location 892
5446,severity_type 1,,location 892
11848,severity_type 1,0.0,location 892
15184,severity_type 1,,location 892
8215,severity_type 2,0.0,location 892
1904,severity_type 2,0.0,location 892
8693,severity_type 1,0.0,location 892
10354,severity_type 1,,location 892
14432,severity_type 1,,location 892
4821,severity_type 1,,location 892
7806,severity_type 4,,location 892
7052,severity_type 1,,location 892
14732,severity_type 1,,location 892
6635,severity_type 1,,location 892
16938,severity_type 1,,location 892
11434,severity_type 1,,location 892
967,severity_type 1,2.0,location 892
18180,severity_type 1,1.0,location 892
4188,severity_type 1,,location 892
12717,severity_type 1,,location 892
4858,severity_type 1,2.0,location 892
4854,severity_type 1,,location 892
13867,severity_type 1,,location 892
17916,severity_type 1,,location 892
12200,severity_type 1,2.0,location 892
4517,severity_type 1,,location 892
